Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2007","2007","TJ","321268.772639","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2008","2008","TJ","338902.214805","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2009","2009","TJ","308648.44952","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2010","2010","TJ","340179.49488","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2011","2011","TJ","290983.944091","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2012","2012","TJ","317209.716209","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2013","2013","TJ","322222.110033","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2014","2014","TJ","280299.362352","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2015","2015","TJ","283039.91416","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2016","2016","TJ","241303.621955","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2017","2017","TJ","240499.314533","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2018","2018","TJ","249564.115672","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2019","2019","TJ","244277.055634","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2020","2020","TJ","238958.115476","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2021","2021","TJ","252253.388215","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2022","2022","TJ","223460.627592","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723116","Energy Use (Natural Gas, including LNG)","6517","Pre- and post-production","2023","2023","TJ","254664.927592","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","1990","1990","TJ","59432.485041","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","1991","1991","TJ","66429.917457","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","1992","1992","TJ","66717.762168","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","1993","1993","TJ","71779.56773","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","1994","1994","TJ","58374.971331","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","1995","1995","TJ","49344.55683","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","1996","1996","TJ","35455.385493","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","1997","1997","TJ","35007.318318","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","1998","1998","TJ","27999.43713","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","1999","1999","TJ","23980.662373","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2000","2000","TJ","7697.264034","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2001","2001","TJ","8714.853507","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2002","2002","TJ","6825.087226","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2003","2003","TJ","6515.577962","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2004","2004","TJ","5769.16585","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2005","2005","TJ","4918.231545","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2006","2006","TJ","4793.379109","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2007","2007","TJ","5601.893664","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2008","2008","TJ","6176.229471","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2009","2009","TJ","7248.275561","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2010","2010","TJ","6378.271368","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2011","2011","TJ","6348.860944","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2012","2012","TJ","6077.014813","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2013","2013","TJ","6715.915034","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2014","2014","TJ","7131.767772","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2015","2015","TJ","8003.145028","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2016","2016","TJ","7550.016506","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2017","2017","TJ","7640.710392","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2018","2018","TJ","7761.475825","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2019","2019","TJ","5857.649427","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2020","2020","TJ","5798.750843","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2021","2021","TJ","5227.620831","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2022","2022","TJ","4879.381778","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723117","Energy Use (Coal)","6517","Pre- and post-production","2023","2023","TJ","4638.28049","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","1990","1990","TJ","229021.887146","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","1991","1991","TJ","237038.696622","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","1992","1992","TJ","241201.746932","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","1993","1993","TJ","244155.27678","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","1994","1994","TJ","241298.28142","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","1995","1995","TJ","246814.205249","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","1996","1996","TJ","260516.305919","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","1997","1997","TJ","264553.429679","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","1998","1998","TJ","266397.159189","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","1999","1999","TJ","272901.602334","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2000","2000","TJ","274086.049975","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2001","2001","TJ","274629.065141","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2002","2002","TJ","276812.227672","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2003","2003","TJ","271141.755667","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2004","2004","TJ","276226.68622","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2005","2005","TJ","280547.208218","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2006","2006","TJ","276568.550604","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2007","2007","TJ","273574.709701","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2008","2008","TJ","271284.906302","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2009","2009","TJ","257187.630649","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2010","2010","TJ","261407.915969","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2011","2011","TJ","257169.532286","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2012","2012","TJ","255761.16213","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2013","2013","TJ","253551.454092","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2014","2014","TJ","243708.943049","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2015","2015","TJ","243244.999311","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2016","2016","TJ","240947.119454","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2017","2017","TJ","238563.926499","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2018","2018","TJ","239415.765433","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2019","2019","TJ","235453.745527","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2020","2020","TJ","216876.876921","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2021","2021","TJ","218703.675312","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2022","2022","TJ","211619.537171","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723118","Energy Use (Electricity)","6517","Pre- and post-production","2023","2023","TJ","204495.368368","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","1999","1999","TJ","18552.585","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2000","2000","TJ","18120.245","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2001","2001","TJ","17261.025","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2002","2002","TJ","10632.115","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2003","2003","TJ","9408.535","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2004","2004","TJ","5471.518408","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2005","2005","TJ","5590.79621","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2006","2006","TJ","5539.687273","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2007","2007","TJ","5569.451412","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2008","2008","TJ","5973.804829","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2009","2009","TJ","5525.64","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2010","2010","TJ","5563.968396","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2011","2011","TJ","5469.770275","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2012","2012","TJ","5693.478579","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2013","2013","TJ","5616.639554","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2014","2014","TJ","6629.432053","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2015","2015","TJ","4173.574879","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2016","2016","TJ","4379.179495","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2017","2017","TJ","4147.100649","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2018","2018","TJ","4503.389996","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2019","2019","TJ","4250.468274","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2020","2020","TJ","5124.932527","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2021","2021","TJ","5532.799075","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2022","2022","TJ","5711.515378","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","723119","Energy Use (Heat)","6517","Pre- and post-production","2023","2023","TJ","5711.515378","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","1990","1990","kt","65412.919806","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","1991","1991","kt","66619.966233","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","1992","1992","kt","67184.673926","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","1993","1993","kt","64399.56289","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","1994","1994","kt","62247.976505","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","1995","1995","kt","60797.723793","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","1996","1996","kt","62364.881599","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","1997","1997","kt","59235.06914","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","1998","1998","kt","58091.073341","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","1999","1999","kt","57014.215667","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2000","2000","kt","56796.36972","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2001","2001","kt","58364.802641","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2002","2002","kt","57618.099327","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2003","2003","kt","57801.898288","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2004","2004","kt","58707.9974","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2005","2005","kt","58236.131235","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2006","2006","kt","57901.493917","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2007","2007","kt","56418.899747","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2008","2008","kt","54805.387871","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2009","2009","kt","49027.507342","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2010","2010","kt","50888.855674","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2011","2011","kt","48156.533512","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2012","2012","kt","51019.701898","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2013","2013","kt","49164.562446","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2014","2014","kt","44756.241833","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2015","2015","kt","41525.390781","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2016","2016","kt","37425.349017","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2017","2017","kt","35740.492473","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2018","2018","kt","35554.530017","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2019","2019","kt","34273.989411","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2020","2020","kt","31660.385262","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2021","2021","kt","33219.438505","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2022","2022","kt","31591.280471","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","826","United Kingdom of Great Britain and Northern Ireland","7273","Emissions (CO2)","6500","Energy Use (Pre- and Post-Production)","2023","2023","kt","31589.29469","E","Estimated value"
